sku_name,brand,category,merchant,price_usd,discount,sold,gmv_usd,rating,reviews,month,country,marketplace,sku_name_clean,brand_clean,competitor_p25,competitor_median,competitor_p75,competitor_count
Xiaomi Bluetooth Speaker,Xiaomi,Electronics,xiaomi-seller-018,86.93,8.9,50,4346.51,4.88,258,2026-04-01,Indonesia,Shopee,xiaomi bluetooth speaker,xiaomi,90.44,253.53,317.4,17
Baseus USB-C Cable 2026,Baseus,Accessories,baseus-seller-019,83.47,13.44,100,8346.77,4.02,97,2026-04-01,Thailand,Shopee,baseus usb c cable 2026,baseus,34.805,68.69,79.66499999999999,15
Oishi Crackers,Oishi,Groceries,oishi-seller-001,6.2,9.95,435,2695.95,4.92,460,2026-04-01,Vietnam,Lazada,oishi crackers,oishi,9.8175,14.379999999999999,23.295,18
Nestle Cereal 2026,Nestle,Groceries,nestle-seller-014,7.36,33.06,465,3421.82,4.4,1111,2026-04-01,Philippines,Lazada,nestle cereal 2026,nestle,12.06,20.37,26.03,11
IKEA Storage Box Max,IKEA,Home & Living,ikea-seller-004,39.13,9.94,103,4030.01,4.45,132,2026-04-01,Philippines,Shopee,ikea storage box max,ikea,55.33,114.77,125.54,17
Samsung Monitor Plus,Samsung,Electronics,samsung-seller-004,181.92,19.59,31,5639.66,4.73,165,2026-04-01,Philippines,Shopee,samsung monitor plus,samsung,79.115,162.70999999999998,219.89,16
Anker USB-C Hub 2026,Anker,Accessories,anker-seller-024,20.42,17.99,238,4859.38,4.7,14,2026-04-01,Indonesia,Shopee,anker usb c hub 2026,anker,19.685,37.67,56.75,15
Logitech Mechanical Keyboard Standard,Logitech,Accessories,logitech-seller-001,64.66,16.9,137,8858.63,4.75,161,2026-04-01,Thailand,Shopee,logitech mechanical keyboard standard,logitech,34.805,68.69,79.66499999999999,15
Logitech Wireless Mouse,Logitech,Accessories,logitech-seller-054,28.84,0.0,171,4931.49,4.59,44,2026-04-01,Malaysia,Shopee,logitech wireless mouse,logitech,27.97,38.81,60.3575,18
Oishi Snack Mix Mini,Oishi,Groceries,oishi-seller-007,4.54,12.7,612,2778.95,4.99,174,2026-04-01,Philippines,Shopee,oishi snack mix mini,oishi,7.845000000000001,13.34,23.33,15
Philips LED Bulb Mini,Philips,Home & Living,philips-seller-014,79.59,13.02,68,5412.31,4.08,120,2026-04-01,Malaysia,Lazada,philips led bulb mini,philips,45.269999999999996,71.96,94.965,11
Xiaomi Smart Band 2026,Xiaomi,Electronics,xiaomi-seller-007,65.65,0.7,51,3347.9,4.61,473,2026-04-01,Indonesia,Lazada,xiaomi smart band 2026,xiaomi,86.70750000000001,175.93,291.9875,22
Oishi Snack Mix Max,Oishi,Groceries,oishi-seller-021,25.18,6.75,198,4985.62,4.55,67,2026-04-01,Malaysia,Lazada,oishi snack mix max,oishi,23.015,26.015,31.715,10
Nestle Coffee Standard,Nestle,Groceries,nestle-seller-043,32.23,4.43,175,5639.45,4.95,154,2026-04-01,Vietnam,Lazada,nestle coffee standard,nestle,9.8175,14.379999999999999,23.295,18
Logitech Wireless Mouse Plus,Logitech,Accessories,logitech-seller-020,66.51,0.0,63,4190.36,4.91,86,2026-04-01,Malaysia,Lazada,logitech wireless mouse plus,logitech,26.74,45.61,54.92,9
Baseus Phone Holder,Baseus,Accessories,baseus-seller-060,46.71,26.95,129,6025.4,4.06,185,2026-04-01,Indonesia,Lazada,baseus phone holder,baseus,34.17,44.72,54.65,13
L'Oreal Face Wash Pro,L'Oreal,Beauty,l'oreal-seller-041,50.35,8.85,146,7350.42,4.19,52,2026-04-01,Indonesia,Shopee,l oreal face wash pro,l oreal,26.12,28.18,37.05,11
Nestle Coffee Max,Nestle,Groceries,nestle-seller-049,15.64,0.0,264,4129.98,4.65,107,2026-04-01,Philippines,Lazada,nestle coffee max,nestle,12.06,20.37,26.03,11
Xiaomi Bluetooth Speaker Standard,Xiaomi,Electronics,xiaomi-seller-039,367.59,29.69,27,9924.94,4.87,178,2026-04-01,Philippines,Lazada,xiaomi bluetooth speaker standard,xiaomi,144.9275,225.20499999999998,331.09000000000003,26
Samsung Tablet Max,Samsung,Electronics,samsung-seller-015,86.2,25.03,53,4568.65,3.9,79,2026-04-01,Indonesia,Lazada,samsung tablet max,samsung,86.70750000000001,175.93,291.9875,22
Oishi Crackers,Oishi,Groceries,oishi-seller-058,19.88,6.25,281,5587.68,4.62,31,2026-04-01,Indonesia,Shopee,oishi crackers,oishi,15.4875,22.479999999999997,24.615,14
Kikkoman Teriyaki Sauce,Kikkoman,Groceries,kikkoman-seller-016,2.15,0.0,606,1305.16,4.26,32,2026-04-01,Vietnam,Lazada,kikkoman teriyaki sauce,kikkoman,9.8175,14.379999999999999,23.295,18
Logitech Mechanical Keyboard Plus,Logitech,Accessories,logitech-seller-019,17.66,11.38,241,4256.78,4.75,84,2026-04-01,Indonesia,Shopee,logitech mechanical keyboard plus,logitech,19.685,37.67,56.75,15
Xiaomi Router Standard,Xiaomi,Electronics,xiaomi-seller-016,415.97,6.68,18,7487.51,4.25,35,2026-04-01,Thailand,Shopee,xiaomi router standard,xiaomi,173.70999999999998,290.11,390.29,15
L'Oreal Hair Serum Pro,L'Oreal,Beauty,l'oreal-seller-042,24.0,14.29,191,4584.0,4.73,238,2026-04-01,Philippines,Lazada,l oreal hair serum pro,l oreal,14.325,27.92,40.269999999999996,11
L'Oreal Shampoo,L'Oreal,Beauty,l'oreal-seller-047,42.75,14.36,139,5942.56,4.68,108,2026-04-01,Vietnam,Lazada,l oreal shampoo,l oreal,13.477500000000001,31.494999999999997,45.557500000000005,16
Oishi Crackers Standard,Oishi,Groceries,oishi-seller-059,31.7,7.13,169,5357.04,4.86,192,2026-04-01,Malaysia,Lazada,oishi crackers standard,oishi,23.015,26.015,31.715,10
Kikkoman Teriyaki Sauce Mini,Kikkoman,Groceries,kikkoman-seller-021,33.04,6.29,217,7170.13,4.88,1303,2026-04-01,Philippines,Shopee,kikkoman teriyaki sauce mini,kikkoman,7.845000000000001,13.34,23.33,15
Logitech Mechanical Keyboard Standard,Logitech,Accessories,logitech-seller-013,22.13,10.42,163,3606.92,4.03,293,2026-04-01,Thailand,Lazada,logitech mechanical keyboard standard,logitech,31.4525,51.605000000000004,61.36,18
Oishi Green Tea 2026,Oishi,Groceries,oishi-seller-038,2.95,7.2,701,2066.02,4.92,115,2026-04-01,Vietnam,Shopee,oishi green tea 2026,oishi,12.254999999999999,15.1,20.215,11
Kikkoman Soy Sauce Plus,Kikkoman,Groceries,kikkoman-seller-047,21.67,10.55,290,6285.47,4.56,199,2026-05-01,Indonesia,Shopee,kikkoman soy sauce plus,kikkoman,14.587499999999999,20.385,25.2925,16
Kikkoman Soy Sauce 2026,Kikkoman,Groceries,kikkoman-seller-028,19.87,13.88,260,5166.26,4.41,20,2026-05-01,Singapore,Lazada,kikkoman soy sauce 2026,kikkoman,13.46,17.32,26.8,17
Innisfree Cleanser Plus,Innisfree,Beauty,innisfree-seller-041,52.34,5.88,149,7798.19,4.21,360,2026-05-01,Thailand,Shopee,innisfree cleanser plus,innisfree,25.49,35.27,46.04,17
Xiaomi Bluetooth Speaker Plus,Xiaomi,Electronics,xiaomi-seller-025,56.78,13.96,58,3293.04,4.88,18,2026-05-01,Thailand,Lazada,xiaomi bluetooth speaker plus,xiaomi,282.03,313.03999999999996,366.7725,10
JBL Headphones Mini,JBL,Electronics,jbl-seller-048,313.25,31.43,22,6891.48,4.51,193,2026-05-01,Thailand,Lazada,jbl headphones mini,jbl,282.03,313.03999999999996,366.7725,10
Xiaomi Bluetooth Speaker Plus,Xiaomi,Electronics,xiaomi-seller-055,172.54,13.42,38,6556.53,4.36,389,2026-05-01,Singapore,Shopee,xiaomi bluetooth speaker plus,xiaomi,141.1975,249.04500000000002,445.39,10
Philips LED Bulb Mini,Philips,Home & Living,philips-seller-047,128.8,0.02,39,5023.07,4.42,15,2026-05-01,Vietnam,Lazada,philips led bulb mini,philips,31.21,85.15,128.47,15
JBL Earbuds Plus,JBL,Electronics,jbl-seller-019,364.38,18.97,17,6194.49,4.92,133,2026-05-01,Thailand,Lazada,jbl earbuds plus,jbl,282.03,313.03999999999996,366.7725,10
Anker USB-C Hub Max,Anker,Accessories,anker-seller-031,66.06,13.32,98,6473.68,4.45,60,2026-05-01,Singapore,Lazada,anker usb c hub max,anker,20.38,50.97,66.06,17
Oishi Green Tea,Oishi,Groceries,oishi-seller-033,9.19,22.18,441,4054.14,4.76,63,2026-05-01,Thailand,Shopee,oishi green tea,oishi,7.825,10.67,17.595,16
JBL Earbuds Plus,JBL,Electronics,jbl-seller-048,57.87,0.0,49,2835.74,3.81,661,2026-05-01,Philippines,Lazada,jbl earbuds plus,jbl,61.2375,94.35,246.20000000000002,10
JBL Headphones Mini,JBL,Electronics,jbl-seller-005,226.15,17.99,24,5427.53,5.0,188,2026-05-01,Malaysia,Lazada,jbl headphones mini,jbl,202.53,271.275,336.1925,16
Anker Power Bank 2026,Anker,Accessories,anker-seller-013,88.85,15.61,110,9773.95,4.44,94,2026-05-01,Singapore,Shopee,anker power bank 2026,anker,44.57,69.4,86.0125,24
Maybelline Lip Tint Plus,Maybelline,Beauty,maybelline-seller-041,6.05,0.18,336,2031.97,3.75,39,2026-05-01,Singapore,Lazada,maybelline lip tint plus,maybelline,14.97,36.22,54.89,17
Baseus Laptop Stand Plus,Baseus,Accessories,baseus-seller-048,9.86,0.72,214,2109.66,4.41,147,2026-05-01,Philippines,Lazada,baseus laptop stand plus,baseus,22.48,27.73,45.96,9
Xiaomi Bluetooth Speaker Max,Xiaomi,Electronics,xiaomi-seller-046,317.56,0.36,21,6668.69,4.89,176,2026-05-01,Thailand,Shopee,xiaomi bluetooth speaker max,xiaomi,170.1975,358.53,429.9,14
Nestle Chocolate Drink Plus,Nestle,Groceries,nestle-seller-044,17.64,14.42,312,5503.72,4.44,140,2026-05-01,Philippines,Shopee,nestle chocolate drink plus,nestle,15.2025,24.104999999999997,26.9825,10
Kikkoman Soy Sauce Standard,Kikkoman,Groceries,kikkoman-seller-008,19.0,3.0,216,4104.28,4.35,147,2026-05-01,Thailand,Lazada,kikkoman soy sauce standard,kikkoman,8.004999999999999,15.02,23.1725,20
Samsung Tablet Standard,Samsung,Electronics,samsung-seller-034,95.1,22.01,46,4374.75,4.71,316,2026-05-01,Vietnam,Lazada,samsung tablet standard,samsung,177.91500000000002,272.4,418.955,10
Nestle Cereal Max,Nestle,Groceries,nestle-seller-020,20.19,24.63,278,5612.23,4.83,1648,2026-05-01,Thailand,Lazada,nestle cereal max,nestle,8.004999999999999,15.02,23.1725,20
LocknLock Lunch Box Plus,LocknLock,Home & Living,locknlock-seller-049,115.41,29.68,54,6232.2,4.36,1454,2026-05-01,Indonesia,Lazada,locknlock lunch box plus,locknlock,62.99,90.78,111.11250000000001,8
Baseus Phone Holder,Baseus,Accessories,baseus-seller-052,49.43,12.6,125,6178.74,4.11,20,2026-05-01,Philippines,Shopee,baseus phone holder,baseus,14.13,47.96,49.95,13
Maybelline Mascara Max,Maybelline,Beauty,maybelline-seller-026,46.99,0.59,160,7518.7,4.45,1531,2026-05-01,Malaysia,Shopee,maybelline mascara max,maybelline,17.195,31.865000000000002,47.5,10
Logitech Mechanical Keyboard Standard,Logitech,Accessories,logitech-seller-007,26.79,8.02,146,3911.87,4.57,252,2026-05-01,Philippines,Lazada,logitech mechanical keyboard standard,logitech,22.48,27.73,45.96,9
LocknLock Lunch Box Pro,LocknLock,Home & Living,locknlock-seller-047,79.3,10.7,64,5075.31,4.62,188,2026-05-01,Vietnam,Lazada,locknlock lunch box pro,locknlock,31.21,85.15,128.47,15
Nestle Coffee Max,Nestle,Groceries,nestle-seller-009,9.97,12.35,420,4186.83,4.88,67,2026-05-01,Singapore,Shopee,nestle coffee max,nestle,9.27,10.24,17.47,11
Kikkoman Soy Sauce Plus,Kikkoman,Groceries,kikkoman-seller-037,29.25,3.35,194,5675.15,4.21,60,2026-05-01,Thailand,Lazada,kikkoman soy sauce plus,kikkoman,8.004999999999999,15.02,23.1725,20
Oishi Crackers 2026,Oishi,Groceries,oishi-seller-052,17.76,11.49,309,5486.31,4.0,231,2026-05-01,Thailand,Shopee,oishi crackers 2026,oishi,7.825,10.67,17.595,16
JBL Headphones Mini,JBL,Electronics,jbl-seller-007,367.57,10.18,23,8454.05,4.65,26,2026-05-01,Thailand,Lazada,jbl headphones mini,jbl,282.03,313.03999999999996,366.7725,10
Anker USB-C Hub Plus,Anker,Accessories,anker-seller-008,14.13,10.12,241,3405.58,4.31,65,2026-05-01,Philippines,Shopee,anker usb c hub plus,anker,14.13,47.96,49.95,13
L'Oreal Face Wash 2026,L'Oreal,Beauty,l'oreal-seller-031,22.43,11.22,221,4956.22,4.79,428,2026-05-01,Malaysia,Shopee,l oreal face wash 2026,l oreal,17.195,31.865000000000002,47.5,10
Logitech Mechanical Keyboard,Logitech,Accessories,logitech-seller-001,80.25,10.34,86,6901.29,4.99,702,2026-05-01,Singapore,Shopee,logitech mechanical keyboard,logitech,44.57,69.4,86.0125,24
Logitech Webcam,Logitech,Accessories,logitech-seller-001,88.08,19.21,96,8456.0,4.22,54,2026-05-01,Philippines,Shopee,logitech webcam,logitech,14.13,47.96,49.95,13
JBL Earbuds Mini,JBL,Electronics,jbl-seller-028,358.64,7.73,23,8248.75,4.5,29,2026-05-01,Singapore,Lazada,jbl earbuds mini,jbl,246.51999999999998,358.64,433.225,7
Innisfree Clay Mask Pro,Innisfree,Beauty,innisfree-seller-043,9.74,16.16,327,3185.06,4.65,30,2026-05-01,Malaysia,Lazada,innisfree clay mask pro,innisfree,17.73,37.79,48.92,17
IKEA Storage Box,IKEA,Home & Living,ikea-seller-022,179.2,0.0,34,6092.76,4.78,483,2026-05-01,Singapore,Lazada,ikea storage box,ikea,71.955,118.91,148.615,20
Samsung Monitor Max,Samsung,Electronics,samsung-seller-054,144.65,4.29,42,6075.25,4.62,98,2026-05-01,Vietnam,Shopee,samsung monitor max,samsung,140.8475,245.615,331.37,16
IKEA Kitchen Organizer Pro,IKEA,Home & Living,ikea-seller-045,53.65,17.17,118,6330.49,4.58,261,2026-05-01,Thailand,Shopee,ikea kitchen organizer pro,ikea,43.480000000000004,63.32,111.52000000000001,11
Samsung Tablet Max,Samsung,Electronics,samsung-seller-056,472.4,10.99,14,6613.64,4.45,46,2026-05-01,Thailand,Lazada,samsung tablet max,samsung,282.03,313.03999999999996,366.7725,10
Oishi Crackers,Oishi,Groceries,oishi-seller-021,6.93,7.73,381,2640.25,4.02,286,2026-05-01,Singapore,Lazada,oishi crackers,oishi,13.46,17.32,26.8,17
Baseus Laptop Stand Max,Baseus,Accessories,baseus-seller-029,54.01,11.38,98,5293.12,5.0,21,2026-05-01,Vietnam,Lazada,baseus laptop stand max,baseus,43.84,48.67,54.01,13
Samsung Tablet,Samsung,Electronics,samsung-seller-006,58.59,7.78,52,3046.91,4.19,105,2026-05-01,Thailand,Lazada,samsung tablet,samsung,282.03,313.03999999999996,366.7725,10
Samsung Tablet Standard,Samsung,Electronics,samsung-seller-047,442.34,22.12,19,8404.54,4.34,234,2026-05-01,Malaysia,Lazada,samsung tablet standard,samsung,202.53,271.275,336.1925,16
IKEA Kitchen Organizer 2026,IKEA,Home & Living,ikea-seller-056,36.76,10.33,98,3602.81,4.41,1367,2026-05-01,Singapore,Lazada,ikea kitchen organizer 2026,ikea,71.955,118.91,148.615,20
Nestle Coffee Pro,Nestle,Groceries,nestle-seller-054,6.48,12.34,544,3522.56,4.45,78,2026-05-01,Indonesia,Shopee,nestle coffee pro,nestle,14.587499999999999,20.385,25.2925,16
Nestle Coffee Plus,Nestle,Groceries,nestle-seller-043,25.57,17.28,217,5548.87,4.16,42,2026-05-01,Philippines,Lazada,nestle coffee plus,nestle,17.4725,23.795,27.4225,14
Oishi Green Tea,Oishi,Groceries,oishi-seller-043,27.06,16.84,262,7089.74,4.79,27,2026-05-01,Indonesia,Shopee,oishi green tea,oishi,14.587499999999999,20.385,25.2925,16
Anker Power Bank Standard,Anker,Accessories,anker-seller-011,31.21,14.53,179,5586.79,4.32,123,2026-05-01,Philippines,Shopee,anker power bank standard,anker,14.13,47.96,49.95,13
L'Oreal Face Wash Pro,L'Oreal,Beauty,l'oreal-seller-043,39.37,17.12,134,5275.26,5.0,85,2026-05-01,Malaysia,Lazada,l oreal face wash pro,l oreal,17.73,37.79,48.92,17
Kikkoman Teriyaki Sauce Standard,Kikkoman,Groceries,kikkoman-seller-051,41.83,3.79,177,7404.66,4.76,262,2026-05-01,Singapore,Shopee,kikkoman teriyaki sauce standard,kikkoman,9.27,10.24,17.47,11
Kikkoman Soy Sauce Max,Kikkoman,Groceries,kikkoman-seller-022,21.81,25.04,278,6061.91,4.43,77,2026-05-01,Philippines,Lazada,kikkoman soy sauce max,kikkoman,17.4725,23.795,27.4225,14
LocknLock Water Bottle 2026,LocknLock,Home & Living,locknlock-seller-017,138.08,14.4,57,7870.61,4.41,282,2026-05-01,Singapore,Lazada,locknlock water bottle 2026,locknlock,71.955,118.91,148.615,20
Logitech Wireless Mouse Pro,Logitech,Accessories,logitech-seller-048,48.67,20.0,119,5791.74,4.82,312,2026-05-01,Vietnam,Lazada,logitech wireless mouse pro,logitech,43.84,48.67,54.01,13
Baseus Laptop Stand 2026,Baseus,Accessories,baseus-seller-055,8.73,8.62,274,2392.32,4.09,198,2026-05-01,Indonesia,Shopee,baseus laptop stand 2026,baseus,32.875,42.94,56.325,15
Philips LED Bulb Pro,Philips,Home & Living,philips-seller-004,120.33,21.03,47,5655.45,4.57,190,2026-05-01,Malaysia,Lazada,philips led bulb pro,philips,99.43,120.33,145.39,9
JBL Earbuds,JBL,Electronics,jbl-seller-024,365.86,10.3,16,5853.81,4.39,61,2026-05-01,Indonesia,Shopee,jbl earbuds,jbl,144.42000000000002,251.925,324.045,10
Philips Desk Fan Mini,Philips,Home & Living,philips-seller-015,48.87,0.0,89,4349.04,4.39,194,2026-05-01,Philippines,Shopee,philips desk fan mini,philips,71.9875,83.66,103.23,14
Baseus Laptop Stand Pro,Baseus,Accessories,baseus-seller-010,33.4,0.0,133,4442.58,4.82,448,2026-05-01,Vietnam,Lazada,baseus laptop stand pro,baseus,43.84,48.67,54.01,13
Samsung Monitor 2026,Samsung,Electronics,samsung-seller-039,130.39,14.12,38,4954.71,4.61,194,2026-05-01,Malaysia,Shopee,samsung monitor 2026,samsung,124.2925,230.48000000000002,300.105,14
Baseus Laptop Stand Pro,Baseus,Accessories,baseus-seller-033,29.36,4.12,149,4374.86,4.51,249,2026-05-01,Malaysia,Shopee,baseus laptop stand pro,baseus,36.365,45.53,58.89,15
Maybelline Lip Tint Plus,Maybelline,Beauty,maybelline-seller-041,7.26,15.03,421,3056.95,4.88,96,2026-05-01,Philippines,Shopee,maybelline lip tint plus,maybelline,10.32,35.96,39.27,9
Maybelline Foundation Standard,Maybelline,Beauty,maybelline-seller-052,34.35,7.3,146,5014.45,4.48,2009,2026-05-01,Thailand,Lazada,maybelline foundation standard,maybelline,21.59,27.8,41.525,15
Kikkoman Soy Sauce Max,Kikkoman,Groceries,kikkoman-seller-048,18.76,14.81,293,5496.96,4.29,421,2026-05-01,Malaysia,Shopee,kikkoman soy sauce max,kikkoman,12.36,16.91,28.24,17
Samsung Monitor Pro,Samsung,Electronics,samsung-seller-053,129.44,7.02,45,5824.76,3.92,496,2026-05-01,Vietnam,Shopee,samsung monitor pro,samsung,140.8475,245.615,331.37,16
Baseus Laptop Stand Pro,Baseus,Accessories,baseus-seller-028,10.72,4.95,268,2872.25,4.56,153,2026-05-01,Philippines,Shopee,baseus laptop stand pro,baseus,14.13,47.96,49.95,13
Innisfree Moisturizer Standard,Innisfree,Beauty,innisfree-seller-034,41.25,0.0,131,5403.89,4.16,162,2026-05-01,Philippines,Lazada,innisfree moisturizer standard,innisfree,15.665,18.585,40.62,16
Maybelline Mascara Max,Maybelline,Beauty,maybelline-seller-055,13.17,10.18,258,3398.53,5.0,42,2026-05-01,Philippines,Lazada,maybelline mascara max,maybelline,15.665,18.585,40.62,16
Logitech Mechanical Keyboard,Logitech,Accessories,logitech-seller-051,73.31,11.74,90,6597.92,4.63,140,2026-05-01,Indonesia,Lazada,logitech mechanical keyboard,logitech,27.134999999999998,47.39,63.665000000000006,15
Innisfree Cleanser 2026,Innisfree,Beauty,innisfree-seller-037,44.39,7.09,145,6435.93,4.63,26,2026-05-01,Indonesia,Shopee,innisfree cleanser 2026,innisfree,15.8,24.3,46.02,9
JBL Bluetooth Speaker 2026,JBL,Electronics,jbl-seller-014,450.84,4.07,14,6311.76,4.21,197,2026-05-01,Thailand,Lazada,jbl bluetooth speaker 2026,jbl,282.03,313.03999999999996,366.7725,10
Anker Power Bank,Anker,Accessories,anker-seller-037,19.11,7.61,206,3935.96,5.0,103,2026-05-01,Philippines,Shopee,anker power bank,anker,14.13,47.96,49.95,13
JBL Headphones,JBL,Electronics,jbl-seller-011,252.65,15.91,34,8590.21,4.7,135,2026-05-01,Vietnam,Shopee,jbl headphones,jbl,140.8475,245.615,331.37,16
Innisfree Clay Mask Standard,Innisfree,Beauty,innisfree-seller-008,33.53,16.99,193,6471.72,4.23,501,2026-05-01,Vietnam,Shopee,innisfree clay mask standard,innisfree,33.82,35.96,39.14,9
LocknLock Water Bottle Max,LocknLock,Home & Living,locknlock-seller-047,44.94,15.16,81,3639.81,4.68,598,2026-05-01,Indonesia,Lazada,locknlock water bottle max,locknlock,62.99,90.78,111.11250000000001,8
Logitech Wireless Mouse Plus,Logitech,Accessories,logitech-seller-032,30.23,1.23,155,4685.21,4.57,120,2026-05-01,Singapore,Shopee,logitech wireless mouse plus,logitech,44.57,69.4,86.0125,24
Samsung Tablet Max,Samsung,Electronics,samsung-seller-006,199.77,19.19,39,7790.96,4.31,223,2026-05-01,Malaysia,Shopee,samsung tablet max,samsung,124.2925,230.48000000000002,300.105,14
Maybelline Lip Tint Plus,Maybelline,Beauty,maybelline-seller-024,5.96,0.0,324,1929.46,5.0,103,2026-05-01,Singapore,Lazada,maybelline lip tint plus,maybelline,14.97,36.22,54.89,17
Logitech Wireless Mouse Plus,Logitech,Accessories,logitech-seller-042,11.05,26.45,336,3711.19,5.0,46,2026-05-01,Vietnam,Shopee,logitech wireless mouse plus,logitech,22.4725,45.15,57.9425,20
Baseus Phone Holder Mini,Baseus,Accessories,baseus-seller-031,49.59,21.66,133,6595.6,4.29,88,2026-05-01,Philippines,Shopee,baseus phone holder mini,baseus,14.13,47.96,49.95,13
IKEA Storage Box Plus,IKEA,Home & Living,ikea-seller-042,131.78,9.4,68,8961.26,4.78,273,2026-05-01,Malaysia,Shopee,ikea storage box plus,ikea,48.035,82.215,128.3375,12
Maybelline Mascara Standard,Maybelline,Beauty,maybelline-seller-021,49.43,7.88,123,6079.56,4.55,58,2026-05-01,Philippines,Lazada,maybelline mascara standard,maybelline,15.665,18.585,40.62,16
Samsung SSD Plus,Samsung,Electronics,samsung-seller-036,380.46,3.67,30,11413.91,4.9,286,2026-05-01,Vietnam,Shopee,samsung ssd plus,samsung,140.8475,245.615,331.37,16
Baseus Phone Holder Mini,Baseus,Accessories,baseus-seller-046,26.79,13.23,151,4044.82,4.41,110,2026-05-01,Indonesia,Lazada,baseus phone holder mini,baseus,27.134999999999998,47.39,63.665000000000006,15
Kikkoman Soy Sauce 2026,Kikkoman,Groceries,kikkoman-seller-056,11.66,26.22,425,4956.59,4.72,141,2026-05-01,Philippines,Shopee,kikkoman soy sauce 2026,kikkoman,15.2025,24.104999999999997,26.9825,10
Baseus Laptop Stand,Baseus,Accessories,baseus-seller-021,35.55,6.23,156,5546.01,4.82,449,2026-05-01,Indonesia,Shopee,baseus laptop stand,baseus,32.875,42.94,56.325,15
Kikkoman Soy Sauce Max,Kikkoman,Groceries,kikkoman-seller-011,33.05,16.62,235,7767.58,4.73,563,2026-05-01,Vietnam,Shopee,kikkoman soy sauce max,kikkoman,7.15,19.055,31.1475,14
